date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:42:32	213642/213642	---M--	200	added ('OK')	image/png	etag:%220dafd15f9a8d71:0%22	https://azure.microsoft.com/cvt-259a969937c6f33414bd9c7f2b927097aa03c25f818c6b49983acdc74cf93cea/less/images/card/sap-illustration.png	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/cvt-259a969937c6f33414bd9c7f2b927097aa03c25f818c6b49983acdc74cf93cea/less/images/card/sap-illustration.png	(from https://azure.microsoft.com/dest/bundles/core.css?v=cvt-c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9)
19:42:32	12330/12330	---M--	200	added ('OK')	image/svg+xml	etag:%220dafd15f9a8d71:0%22	https://azure.microsoft.com/cvt-6815699b99c1b1cc0d4fd0d234a42d187e83d5908bfefaa47c1472b27542f432/less/images/card/azure-technical-community.svg	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/cvt-6815699b99c1b1cc0d4fd0d234a42d187e83d5908bfefaa47c1472b27542f432/less/images/card/azure-technical-community.svg	(from https://azure.microsoft.com/dest/bundles/core.css?v=cvt-c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9)
19:42:34	1904/1904	---M--	200	added ('OK')	image/svg+xml	etag:%220dafd15f9a8d71:0%22	https://azure.microsoft.com/cvt-7057bbdd0254820071cd090bbfa8161baf7d197a9aad747a467ae86e42e7d068/less/images/card/linux-on-azure.svg	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/cvt-7057bbdd0254820071cd090bbfa8161baf7d197a9aad747a467ae86e42e7d068/less/images/card/linux-on-azure.svg	(from https://azure.microsoft.com/dest/bundles/core.css?v=cvt-c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9)
19:42:37	133721/133721	---M--	200	added ('OK')	image/png	etag:%220dafd15f9a8d71:0%22	https://azure.microsoft.com/cvt-6814d21ce2cabd5ffd03eada15289b9c2687bcd92887481f2ab1fe3b0377b3a1/less/images/card/regions-map.png	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/cvt-6814d21ce2cabd5ffd03eada15289b9c2687bcd92887481f2ab1fe3b0377b3a1/less/images/card/regions-map.png	(from https://azure.microsoft.com/dest/bundles/core.css?v=cvt-c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9)
19:42:37	544649/544649	---M--	200	added ('OK')	image/jpeg	etag:%220dafd15f9a8d71:0%22	https://azure.microsoft.com/cvt-f54852143c5ebad67841539c09a0f08ce9c0f00876f2dfe3f8692ee9bb1ffe84/less/images/card/graph-data-connect.jpg	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/cvt-f54852143c5ebad67841539c09a0f08ce9c0f00876f2dfe3f8692ee9bb1ffe84/less/images/card/graph-data-connect.jpg	(from https://azure.microsoft.com/dest/bundles/core.css?v=cvt-c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9)
19:42:37	984374/984374	---M--	200	added ('OK')	image/gif	etag:%220dafd15f9a8d71:0%22	https://azure.microsoft.com/cvt-c286c3d2d72f6971a651a0b618f7e5140fe7adb116d8b8bb0646073d7817725f/less/images/card/azure-quantum.gif	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/cvt-c286c3d2d72f6971a651a0b618f7e5140fe7adb116d8b8bb0646073d7817725f/less/images/card/azure-quantum.gif	(from https://azure.microsoft.com/dest/bundles/core.css?v=cvt-c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9)
19:42:38	72739/72739	---M--	200	added ('OK')	image/png	etag:%220dafd15f9a8d71:0%22	https://azure.microsoft.com/cvt-7c512fe1a7889516522d2ccac893a0baf09e23430fb60f4ab10f5e4a2f2b91a8/less/images/card/power-bi-embedded.png	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/cvt-7c512fe1a7889516522d2ccac893a0baf09e23430fb60f4ab10f5e4a2f2b91a8/less/images/card/power-bi-embedded.png	(from https://azure.microsoft.com/dest/bundles/core.css?v=cvt-c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9)
19:42:38	45101/45101	---M--	200	added ('OK')	image/png	etag:%220dafd15f9a8d71:0%22	https://azure.microsoft.com/cvt-d29b0f3434a4fe6f8229900df63f8f081139a273746b090339d7c088d7e809e8/less/images/card/visual-studio.png	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/cvt-d29b0f3434a4fe6f8229900df63f8f081139a273746b090339d7c088d7e809e8/less/images/card/visual-studio.png	(from https://azure.microsoft.com/dest/bundles/core.css?v=cvt-c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9)
19:42:39	9760/9760	---M--	200	added ('OK')	image/svg+xml	etag:%220dafd15f9a8d71:0%22	https://azure.microsoft.com/cvt-758af17762d832f981a3577dff33044561349133248b8b0f5808f107b7b85dc6/less/images/card/sql-server-on-vms.svg	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/cvt-758af17762d832f981a3577dff33044561349133248b8b0f5808f107b7b85dc6/less/images/card/sql-server-on-vms.svg	(from https://azure.microsoft.com/dest/bundles/core.css?v=cvt-c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9)
19:42:40	36606/36606	---M--	200	added ('OK')	image/png	etag:%220dafd15f9a8d71:0%22	https://azure.microsoft.com/cvt-a409b79640424af1b19e17d67467550c8a420aa600132db86a5fd3c5586bfdf6/less/images/card/partner-graphic.png	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/cvt-a409b79640424af1b19e17d67467550c8a420aa600132db86a5fd3c5586bfdf6/less/images/card/partner-graphic.png	(from https://azure.microsoft.com/dest/bundles/core.css?v=cvt-c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9)
19:42:42	119648/119648	---M--	200	added ('OK')	image/png	etag:%220dafd15f9a8d71:0%22	https://azure.microsoft.com/cvt-4bf8d66b2e551b87e06e68bdd89e9b32e91a8f06f0e19ffd4e2ee06546a5a5de/less/images/card/develop-apps.png	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/cvt-4bf8d66b2e551b87e06e68bdd89e9b32e91a8f06f0e19ffd4e2ee06546a5a5de/less/images/card/develop-apps.png	(from https://azure.microsoft.com/dest/bundles/core.css?v=cvt-c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9)
19:42:43	85007/85007	---M--	200	added ('OK')	image/jpeg	etag:%220dafd15f9a8d71:0%22	https://azure.microsoft.com/cvt-a2e0c3db5fd8bc7e9cdb8f1e73a04ad483a61589d8eb6b1a4c6abcecaf47ebb9/less/images/card/solutions-devops.jpg	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/cvt-a2e0c3db5fd8bc7e9cdb8f1e73a04ad483a61589d8eb6b1a4c6abcecaf47ebb9/less/images/card/solutions-devops.jpg	(from https://azure.microsoft.com/dest/bundles/core.css?v=cvt-c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9)
19:42:44	106503/106503	---M--	200	added ('OK')	image/png	etag:%220dafd15f9a8d71:0%22	https://azure.microsoft.com/cvt-c5a893feeec8127ec95cf84a4366f09671f7b8b1c06837c661375a030cb2d14e/less/images/card/migration-journey.png	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/cvt-c5a893feeec8127ec95cf84a4366f09671f7b8b1c06837c661375a030cb2d14e/less/images/card/migration-journey.png	(from https://azure.microsoft.com/dest/bundles/core.css?v=cvt-c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9)
19:42:44	32389/32389	---M--	200	added ('OK')	image/png	etag:%220dafd15f9a8d71:0%22	https://azure.microsoft.com/cvt-a964664ac99fc6a4755024968f2bfa57864bf99e30da030a6729b6bdc8198373/less/images/card/iot-plug-play.png	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/cvt-a964664ac99fc6a4755024968f2bfa57864bf99e30da030a6729b6bdc8198373/less/images/card/iot-plug-play.png	(from https://azure.microsoft.com/dest/bundles/core.css?v=cvt-c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9)
19:42:45	48330/48330	---M--	200	added ('OK')	image/png	etag:%220dafd15f9a8d71:0%22	https://azure.microsoft.com/cvt-148d52e7dc1db348fc491dfbb87ae3d2fdeda9349d0ed42114e4b7786568c40f/less/images/card/azure-stack.png	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/cvt-148d52e7dc1db348fc491dfbb87ae3d2fdeda9349d0ed42114e4b7786568c40f/less/images/card/azure-stack.png	(from https://azure.microsoft.com/dest/bundles/core.css?v=cvt-c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9)
19:42:46	35932/35932	---M--	200	added ('OK')	image/png	etag:%220dafd15f9a8d71:0%22	https://azure.microsoft.com/cvt-2738e7b3723b44a3eafbfe2e2dc489c6b2495110bbe29dd74523929f947695e7/less/images/card/build-ai-skills.png	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/cvt-2738e7b3723b44a3eafbfe2e2dc489c6b2495110bbe29dd74523929f947695e7/less/images/card/build-ai-skills.png	(from https://azure.microsoft.com/dest/bundles/core.css?v=cvt-c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9)
19:42:48	75251/75251	---M--	200	added ('OK')	image/png	etag:%220dafd15f9a8d71:0%22	https://azure.microsoft.com/cvt-a11fc6c6b0ff343687cae11bae6d40a0a1283a5a1ce3ae3bde29398c94fdc461/less/images/card/build-and-scale.png	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/cvt-a11fc6c6b0ff343687cae11bae6d40a0a1283a5a1ce3ae3bde29398c94fdc461/less/images/card/build-and-scale.png	(from https://azure.microsoft.com/dest/bundles/core.css?v=cvt-c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9)
19:42:49	48330/48330	URF---	200	added ('OK%20(cached)')	image/png		https://azure.microsoft.com/cvt-148d52e7dc1db348fc491dfbb87ae3d2fdeda9349d0ed42114e4b7786568c40f/less/images/card/azure-stack.png	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/cvt-148d52e7dc1db348fc491dfbb87ae3d2fdeda9349d0ed42114e4b7786568c40f/less/images/card/azure-stack.png	(from https://azure.microsoft.com/dest/bundles/core.css?v=cvt-c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9)
19:42:49	111175/111175	---M--	200	added ('OK')	image/jpeg	etag:%220dafd15f9a8d71:0%22	https://azure.microsoft.com/cvt-2b92934609d3c786f6007bebf5176cc3e459c7d457102769143078886c00a3bb/less/images/card/government.jpg	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/cvt-2b92934609d3c786f6007bebf5176cc3e459c7d457102769143078886c00a3bb/less/images/card/government.jpg	(from https://azure.microsoft.com/dest/bundles/core.css?v=cvt-c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9)
19:42:50	1478/1478	---M--	200	added ('OK')	image/png	etag:%220adcc14f9a8d71:0%22	https://azure.microsoft.com/cvt-623d41e43eeb62ba1af33c44989593950665854be355cb73968ef76a43916fac/images/page/tco-calculator/loading.png	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/cvt-623d41e43eeb62ba1af33c44989593950665854be355cb73968ef76a43916fac/images/page/tco-calculator/loading.png	(from https://azure.microsoft.com/dest/bundles/core.css?v=cvt-c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9)
19:42:51	340250/340250	---M--	200	added ('OK')	image/png	etag:%220dafd15f9a8d71:0%22	https://azure.microsoft.com/cvt-22ae787b232e4bff88b74eed29df3b542a742c5f46770a88ec4413e91db08581/less/images/card/discover-career.png	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/cvt-22ae787b232e4bff88b74eed29df3b542a742c5f46770a88ec4413e91db08581/less/images/card/discover-career.png	(from https://azure.microsoft.com/dest/bundles/core.css?v=cvt-c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9)
19:42:52	62340/62340	---M--	200	added ('OK')	image/gif	etag:%220dafd15f9a8d71:0%22	https://azure.microsoft.com/cvt-dc534547e38a0e85eb09c7e5e0da759d5844013bd89af811032012357a972f3b/less/images/spinner-rainbow.gif	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/cvt-dc534547e38a0e85eb09c7e5e0da759d5844013bd89af811032012357a972f3b/less/images/spinner-rainbow.gif	(from https://azure.microsoft.com/dest/bundles/core.css?v=cvt-c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9)
19:42:52	320/320	---M--	200	added ('OK')	image/png	etag:%220dafd15f9a8d71:0%22	https://azure.microsoft.com/cvt-06d28b0b1b09b69f857f2187193e3dfb2b1f054a59949e673927e34ab6a0b579/less/images/filter-search-spyglass.png	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/cvt-06d28b0b1b09b69f857f2187193e3dfb2b1f054a59949e673927e34ab6a0b579/less/images/filter-search-spyglass.png	(from https://azure.microsoft.com/dest/bundles/core.css?v=cvt-c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9)
19:42:53	209/209	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Sep%202021%2022:42:52%20GMT	https://azure.microsoft.com/es-es/services/azure-defender/Unable%20to%20load%20target-vec.js	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/es-es/services/azure-defender/Unable%20to%20load%20target-vec.js	(from https://azure.microsoft.com/scripts/acom/lib/at.2.4.0.js?v=c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9)
19:42:54	12295/12295	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2014%20Sep%202021%2022:42:53%20GMT	https://azure.microsoft.com/es-es/services/azure-defender/unable%20to%20load%20target-vec.js	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/es-es/services/azure-defender/unable%20to%20load%20target-vec.js	(from https://azure.microsoft.com/scripts/acom/lib/at.2.4.0.js?v=c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9)
19:42:55	202/202	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Sep%202021%2022:42:54%20GMT	https://azure.microsoft.com/es-es/services/azure-defender/Loading%20target-vec.js	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/es-es/services/azure-defender/Loading%20target-vec.js	(from https://azure.microsoft.com/scripts/acom/lib/at.2.4.0.js?v=c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9)
19:42:56	12295/12295	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2014%20Sep%202021%2022:42:55%20GMT	https://azure.microsoft.com/es-es/services/azure-defender/loading%20target-vec.js	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/es-es/services/azure-defender/loading%20target-vec.js	(from https://azure.microsoft.com/scripts/acom/lib/at.2.4.0.js?v=c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9)
19:42:57	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Sep%202021%2022:42:57%20GMT	http://static-assets.dev.fs.liveperson.com/	/home/gastonbarbaccia/websites/azure/static-assets.dev.fs.liveperson.com/index.html	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:43:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Sep%202021%2022:43:00%20GMT	http://dc.ads.linkedin.com/	/home/gastonbarbaccia/websites/azure/dc.ads.linkedin.com/index.html	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:43:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Sep%202021%2022:43:02%20GMT	http://px.ads.linkedin.com/	/home/gastonbarbaccia/websites/azure/px.ads.linkedin.com/index.html	(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:43:05	10/10	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2014%20Sep%202021%2022:43:04%20GMT	http://munchkin.marketo.net/robots.txt		(from https://azure.microsoft.com/es-es/services/azure-defender/?cdn=disable)
19:43:05	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Sep%202021%2022:42:59%20GMT	https://azure.microsoft.com/es-es/services/azure-defender/OPR/	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/es-es/services/azure-defender/OPR/index.html	(from https://azure.microsoft.com/dest/bundles/core.js?v=cvt-c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9)
19:43:05	1139793/1139793	---M-Z	200	added ('OK')	application/x-javascript	etag:%229b548c8a654ed71:0%22	https://amp.azure.net/libs/amp/2.3.8/azuremediaplayer.min.js	/home/gastonbarbaccia/websites/azure/amp.azure.net/libs/amp/2.3.8/azuremediaplayer.min.js	(from https://azure.microsoft.com/dest/bundles/core.js?v=cvt-c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9)
19:43:05	12295/12295	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2014%20Sep%202021%2022:43:05%20GMT	https://azure.microsoft.com/es-es/services/azure-defender/trident/	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/es-es/services/azure-defender/trident/index-2.html	(from https://azure.microsoft.com/Scripts/Acom/analytics/acom-es-config.min.js?v=c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9)
19:43:05	189/189	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Sep%202021%2022:43:00%20GMT	https://azure.microsoft.com/es-es/services/azure-defender/Trident/	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/es-es/services/azure-defender/Trident/index.html	(from https://azure.microsoft.com/dest/bundles/core.js?v=cvt-c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9)
19:43:05	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Sep%202021%2022:43:05%20GMT	https://azure.microsoft.com/es-es/services/azure-defender/GET	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/es-es/services/azure-defender/GET.73.delayed	(from https://azure.microsoft.com/Scripts/Acom/analytics/acom-es-config.min.js?v=c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9)
19:43:27	103/103	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2014%20Sep%202021%2022:43:26%20GMT	https://amp.azure.net/robots.txt		(from https://amp.azure.net/libs/amp/2.3.8/skins/amp-default/azuremediaplayer.min.css)
19:43:28	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Sep%202021%2022:43:25%20GMT	https://azure.microsoft.com/es-es/services/azure-defender/Edg/	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/es-es/services/azure-defender/Edg/index.html	(from https://azure.microsoft.com/Scripts/Acom/analytics/acom-es-config.min.js?v=c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9)
19:43:28	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Sep%202021%2022:43:26%20GMT	https://azure.microsoft.com/es-es/services/azure-defender/GET/	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/es-es/services/azure-defender/GET/index.html	(from https://azure.microsoft.com/Scripts/Acom/analytics/acom-es-config.min.js?v=c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9)
19:43:28	189/189	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Sep%202021%2022:43:25%20GMT	https://azure.microsoft.com/es-es/services/azure-defender/Version/	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/es-es/services/azure-defender/Version/index.html	(from https://azure.microsoft.com/Scripts/Acom/analytics/acom-es-config.min.js?v=c2f9efa2c04a26e449a85927f1233294e19f6390772809594275a90edd86d1d9)
19:43:28	143/143	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Sep%202021%2022:43:28%20GMT	https://azure.microsoft.com/is-buffer/index.js	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/is-buffer/index.74.delayed	(from https://amp.azure.net/libs/amp/2.3.8/azuremediaplayer.min.js)
19:43:29	159/159	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Sep%202021%2022:43:28%20GMT	https://azure.microsoft.com/dest/bundles/lib/_stream_duplex.js	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/dest/bundles/lib/_stream_duplex.js	(from https://amp.azure.net/libs/amp/2.3.8/azuremediaplayer.min.js)
19:43:30	164/164	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Sep%202021%2022:43:29%20GMT	https://azure.microsoft.com/dest/bundles/lib/_stream_passthrough.js	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/dest/bundles/lib/_stream_passthrough.js	(from https://amp.azure.net/libs/amp/2.3.8/azuremediaplayer.min.js)
19:43:31	161/161	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Sep%202021%2022:43:30%20GMT	https://azure.microsoft.com/dest/bundles/lib/_stream_readable.js	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/dest/bundles/lib/_stream_readable.js	(from https://amp.azure.net/libs/amp/2.3.8/azuremediaplayer.min.js)
19:43:32	161/161	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Sep%202021%2022:43:31%20GMT	https://azure.microsoft.com/dest/bundles/lib/_stream_writable.js	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/dest/bundles/lib/_stream_writable.js	(from https://amp.azure.net/libs/amp/2.3.8/azuremediaplayer.min.js)
19:43:33	159/159	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Sep%202021%2022:43:32%20GMT	https://azure.microsoft.com/dest/bundles/lib/_stream_duplex.js	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/dest/bundles/lib/_stream_duplex.js	(from https://amp.azure.net/libs/amp/2.3.8/azuremediaplayer.min.js)
19:43:34	162/162	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Sep%202021%2022:43:33%20GMT	https://azure.microsoft.com/dest/bundles/lib/_stream_transform.js	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/dest/bundles/lib/_stream_transform.js	(from https://amp.azure.net/libs/amp/2.3.8/azuremediaplayer.min.js)
19:43:35	164/164	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Sep%202021%2022:43:34%20GMT	https://azure.microsoft.com/dest/bundles/lib/_stream_passthrough.js	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/dest/bundles/lib/_stream_passthrough.js	(from https://amp.azure.net/libs/amp/2.3.8/azuremediaplayer.min.js)
19:43:36	162/162	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Sep%202021%2022:43:35%20GMT	https://azure.microsoft.com/dest/bundles/lib/_stream_transform.js	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/dest/bundles/lib/_stream_transform.js	(from https://amp.azure.net/libs/amp/2.3.8/azuremediaplayer.min.js)
19:43:37	161/161	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Sep%202021%2022:43:36%20GMT	https://azure.microsoft.com/dest/bundles/lib/_stream_writable.js	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/dest/bundles/lib/_stream_writable.js	(from https://amp.azure.net/libs/amp/2.3.8/azuremediaplayer.min.js)
19:43:38	165/165	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Sep%202021%2022:43:37%20GMT	https://azure.microsoft.com/dest/bundles/readable-stream/readable.js	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/dest/bundles/readable-stream/readable.js	(from https://amp.azure.net/libs/amp/2.3.8/azuremediaplayer.min.js)
19:43:39	165/165	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Sep%202021%2022:43:38%20GMT	https://azure.microsoft.com/dest/bundles/readable-stream/writable.js	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/dest/bundles/readable-stream/writable.js	(from https://amp.azure.net/libs/amp/2.3.8/azuremediaplayer.min.js)
19:43:40	163/163	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Sep%202021%2022:43:39%20GMT	https://azure.microsoft.com/dest/bundles/readable-stream/duplex.js	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/dest/bundles/readable-stream/duplex.js	(from https://amp.azure.net/libs/amp/2.3.8/azuremediaplayer.min.js)
19:43:41	166/166	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Sep%202021%2022:43:40%20GMT	https://azure.microsoft.com/dest/bundles/readable-stream/transform.js	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/dest/bundles/readable-stream/transform.js	(from https://amp.azure.net/libs/amp/2.3.8/azuremediaplayer.min.js)
19:43:42	168/168	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Sep%202021%2022:43:41%20GMT	https://azure.microsoft.com/dest/bundles/readable-stream/passthrough.js	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/dest/bundles/readable-stream/passthrough.js	(from https://amp.azure.net/libs/amp/2.3.8/azuremediaplayer.min.js)
19:43:43	156/156	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Sep%202021%2022:43:42%20GMT	https://azure.microsoft.com/dest/bundles/process/browser.js	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/dest/bundles/process/browser.js	(from https://amp.azure.net/libs/amp/2.3.8/azuremediaplayer.min.js)
19:43:44	154/154	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Sep%202021%2022:43:43%20GMT	https://azure.microsoft.com/dest/bundles/lib/iso_boxer.js	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/dest/bundles/lib/iso_boxer.js	(from https://amp.azure.net/libs/amp/2.3.8/azuremediaplayer.min.js)
19:43:45	160/160	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Sep%202021%2022:43:44%20GMT	https://azure.microsoft.com/dest/bundles/cea608DataExtractor.js	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/dest/bundles/cea608DataExtractor.js	(from https://amp.azure.net/libs/amp/2.3.8/azuremediaplayer.min.js)
19:43:46	157/157	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Sep%202021%2022:43:45%20GMT	https://azure.microsoft.com/dest/bundles/textTrackManager.js	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/dest/bundles/textTrackManager.js	(from https://amp.azure.net/libs/amp/2.3.8/azuremediaplayer.min.js)
19:43:47	150/150	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Sep%202021%2022:43:46%20GMT	https://azure.microsoft.com/dest/bundles/cueParser.js	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/dest/bundles/cueParser.js	(from https://amp.azure.net/libs/amp/2.3.8/azuremediaplayer.min.js)
19:43:48	140/140	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Sep%202021%2022:43:47%20GMT	https://azure.microsoft.com/dest/ampDefs.js	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/dest/ampDefs.js	(from https://amp.azure.net/libs/amp/2.3.8/azuremediaplayer.min.js)
19:43:49	158/158	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Sep%202021%2022:43:48%20GMT	https://azure.microsoft.com/dest/bundles/lib/cea608-parser.js	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/dest/bundles/lib/cea608-parser.js	(from https://amp.azure.net/libs/amp/2.3.8/azuremediaplayer.min.js)
19:43:50	154/154	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Sep%202021%2022:43:49%20GMT	https://azure.microsoft.com/dest/bundles/models/ccData.js	/home/gastonbarbaccia/websites/azure/azure.microsoft.com/dest/bundles/models/ccData.js	(from https://amp.azure.net/libs/amp/2.3.8/azuremediaplayer.min.js)
